g 10 4 1.66064
h 10 4 0.09755
g 10 5 0.70543
h 10 5 -0.50794
g 10 6 -0.54557
h 10 6 -1.63209
g 10 7 -0.07971
h 10 7 0.3747
g 10 8 -0.84307
h 10 8 0.70937
g 10 9 -1.72513
h 10 9 0.58931
g 10 10 -0.73739
h 10 10 0.52507
g 11 0 -2.08006
g 11 1 -2.14315
h 11 1 -0.53477
g 11 2 2.9719
h 11 2 -0.35601
g 11 3 2.3537
h 11 3 0.55873
g 11 4 -1.08972
h 11 4 0.43063
g 11 5 -2.02342
h 11 5 0.85486
g 11 6 -0.43627
h 11 6 1.47499
g 11 7 0.18272
h 11 7 0.56782
g 11 8 0.50667
h 11 8 -0.44179
g 11 9 0.3827
h 11 9 -0.03158
g 11 10 0.8528
h 11 10 -1.81279
g 11 11 0.90739
h 11 11 -1.37782
g 12 0 0.93189
g 12 1 3.18106
h 12 1 0.23557
g 12 2 -0.11722
h 12 2 -0.83592
g 12 3 -2.1353
h 12 3 -0.41658
g 12 4 -1.71276
h 12 4 -0.8517
g 12 5 0.66639
h 12 5 -0.91991
g 12 6 1.1459
h 12 6 -0.425
g 12 7 -0.04227
h 12 7 -0.85838
g 12 8 -0.02509
h 12 8 -0.56984
g 12 9 0.90292
h 12 9 -0.27286
g 12 10 -1.39346
h 12 10 1.99416
g 12 11 -2.31881
h 12 11 1.38788
g 12 12 -3.13754
h 12 12 1.28311
g 13 0 0.24093
g 13 1 -2.85358
h 13 1 -0.15588
g 13 2 -2.16069
h 13 2 1.77768
g 13 3 2.16929
h 13 3 0.50836
g 13 4 3.67268
h 13 4 -0.49469
g 13 5 1.24134
h 13 5 -0.6896
g 13 6 -0.35545
h 13 6 -0.01688
g 13 7 -0.57465
h 13 7 0.73137
g 13 8 0.10119
h 13 8 0.17068
g 13 9 0.10829
h 13 9 1.10211
g 13 10 0.97516
h 13 10 0.15976
g 13 11 2.25809
h 13 11 -1.73104
g 13 12 2.12674
h 13 12 -1.99021
g 13 13 -0.13523
h 13 13 -1.22464
g 14 0 -2.35592
g 14 1 0.63503
h 14 1 0.40826
g 14 2 2.82827
h 14 2 -0.45007
g 14 3 -0.97903
h 14 3 -1.24474
g 14 4 -2.21268
h 14 4 1.35795
g 14 5 -1.94436
h 14 5 1.21777
g 14 6 -0.15679
h 14 6 -0.28328
g 14 7 0.86194
h 14 7 -0.57022
g 14 8 0.43952
h 14 8 0.13056
g 14 9 0.32452
h 14 9 -0.08518
g 14 10 1.06926
h 14 10 0.40319
g 14 11 -1.27508
h 14 11 2.65662
g 14 12 -1.80253
h 14 12 0.64462
g 14 13 -2.43556
h 14 13 0.38135
g 14 14 -1.41117
h 14 14 0.0898
g 15 0 4.05725
g 15 1 0.51204
h 15 1 -2.04983
g 15 2 -2.9472
h 15 2 -1.56604
g 15 3 -1.70947
h 15 3 1.50811
g 15 4 0.50607
h 15 4 0.42952
g 15 5 2.10193
h 15 5 -0.511
g 15 6 0.15709
h 15 6 -0.34707
g 15 7 -0.24833
h 15 7 0.94847
g 15 8 -0.97953
h 15 8 0.74842
g 15 9 -1.21571
h 15 9 -0.40437
g 15 10 -1.15694
h 15 10 0.37039
g 15 11 -0.32746
h 15 11 0.16613
g 15 12 0.78837
h 15 12 0.13419
g 15 13 2.58633
h 15 13 -0.08171
g 15 14 1.83378
h 15 14 -0.90474
g 15 15 0.65848
h 15 15 0.37628
g 16 0 -2.44942
g 16 1 -3.27923
h 16 1 1.22943
g 16 2 2.05704
h 16 2 0.90371
g 16 3 3.8915
h 16 3 -0.46603
g 16 4 -0.00178
h 16 4 -1.98953
g 16 5 -1.54316
h 16 5 0.35366
g 16 6 -0.84831
h 16 6 1.8549
g 16 7 -0.69152
h 16 7 -0.7502
g 16 8 0.50387
h 16 8 -1.74265
g 16 9 0.48771
h 16 9 -1.24532
g 16 10 0.95693
h 16 10 -2.1772
g 16 11 1.06582
h 16 11 -2.20103
g 16 12 0.40607
h 16 12 0.73652
g 16 13 0.30273
h 16 13 0.64268
g 16 14 -2.32341
h 16 14 -0.29219
g 16 15 -0.98586
h 16 15 -0.39227
g 16 16 -0.02905
h 16 16 -3.03862
g 17 0 -1.36871
g 17 1 5.7046
h 17 1 0.90625
g 17 2 0.41908
h 17 2 -0.2539
g 17 3 -4.16925
h 17 3 -2.00113
g 17 4 -1.02438
h 17 4 0.69108
g 17 5 1.67099
h 17 5 -0.6465
g 17 6 2.56121
h 17 6 -2.30834
g 17 7 -0.3734
h 17 7 -1.44269
g 17 8 -0.30484
h 17 8 1.57971
g 17 9 -0.35588
h 17 9 1.62367
g 17 10 -0.33602
h 17 10 2.29636
g 17 11 -0.92903
h 17 11 1.38431
g 17 12 -0.29956
h 17 12 -0.85401
g 17 13 -0.61372
h 17 13 -0.52481
g 17 14 2.19843
h 17 14 0.42198
g 17 15 1.29236
h 17 15 -0.51105
g 17 16 1.35369
h 17 16 1.07061
g 17 17 1.18515
h 17 17 0.66099
g 18 0 3.56374
g 18 1 -5.72205
h 18 1 -2.69632
g 18 2 -4.13209
h 18 2 0.56302
g 18 3 1.72975
h 18 3 1.31783
g 18 4 2.82639
h 18 4 1.27763
g 18 5 -0.07192
h 18 5 0.19899
g 18 6 -1.76058
h 18 6 0.64517
g 18 7 1.17628
h 18 7 2.83176
g 18 8 -0.23558
h 18 8 0.64469
g 18 9 0.53706
h 18 9 -0.27944
g 18 10 0.9105
h 18 10 -1.51448
g 18 11 1.56688
h 18 11 -0.93534
g 18 12 1.86311
h 18 12 -0.96631
g 18 13 0.79711
h 18 13 0.94375
g 18 14 -0.32267
h 18 14 0.92349
g 18 15 -0.62623
h 18 15 0.86614
g 18 16 -0.25477
h 18 16 0.26307
g 18 17 0.13943
h 18 17 -1.00354
g 18 18 -0.98134
h 18 18 -1.59046
g 19 0 -2.43479
g 19 1 0.34094
h 19 1 -0.03168
g 19 2 6.17564
h 19 2 -0.97017
g 19 3 0.9878
h 19 3 0.50432
g 19 4 -2.97511
h 19 4 -1.5699
g 19 5 -2.11623
h 19 5 0.32715
g 19 6 0.5414
h 19 6 0.31219
g 19 7 1.62612
h 19 7 -2.77396
g 19 8 0.25974
h 19 8 -2.71694
g 19 9 -0.69426
h 19 9 -1.63518
g 19 10 -1.43141
h 19 10 0.10002
g 19 11 -2.9068
h 19 11 1.80337
g 19 12 -2.7987
h 19 12 1.94097
g 19 13 -0.60521
h 19 13 -1.27255
g 19 14 -0.0399
h 19 14 0.00818
g 19 15 1.03965
h 19 15 -0.27803
g 19 16 0.18374
h 19 16 -3.33581
g 19 17 0.12325
h 19 17 -0.21342
g 19 18 1.30728
h 19 18 0.8603
g 19 19 -1.79652
h 19 19 1.10469
g 20 0 3.85912
g 20 1 3.54126
h 20 1 1.24131
g 20 2 -5.45178
h 20 2 -1.66171
g 20 3 -3.54919
h 20 3 -1.19422
g 20 4 2.07964
h 20 4 -0.72486
g 20 5 1.94309
h 20 5 -0.40969
g 20 6 -0.43215
h 20 6 0.74074
g 20 7 -1.74278
h 20 7 0.99135
g 20 8 1.39727
h 20 8 2.56694
g 20 9 0.55232
h 20 9 1.72126
g 20 10 1.10477
h 20 10 1.26462
g 20 11 2.85747
h 20 11 -2.1316
g 20 12 2.31721
h 20 12 -0.14306
g 20 13 1.54812
h 20 13 0.12879
g 20 14 0.42315
h 20 14 -0.10731
g 20 15 -0.01396
h 20 15 0.92467
g 20 16 0.43012
h 20 16 1.82213
g 20 17 0.53749
h 20 17 1.62132
g 20 18 0.72354
h 20 18 0.34748
g 20 19 0.92676
h 20 19 0.04464
g 20 20 -0.53274
h 20 20 0.02804
g 21 0 -2.91027
g 21 1 -3.43377
h 21 1 0.63418
g 21 2 2.19916
h 21 2 1.7318
g 21 3 4.42864
h 21 3 -0.08734
g 21 4 0.51932
h 21 4 0.93187
g 21 5 -0.15899
h 21 5 -0.58163
g 21 6 0.14284
h 21 6 -1.08368
g 21 7 0.79714
h 21 7 1.03106
g 21 8 -0.87497
h 21 8 -0.60776
g 21 9 -0.14148
h 21 9 -0.60669
g 21 10 1.13845
h 21 10 -1.77523
g 21 11 -0.23216
h 21 11 -0.57611
g 21 12 -1.38679
h 21 12 -0.13056
g 21 13 -2.84757
h 21 13 1.53906
g 21 14 -1.17074
h 21 14 0.52043
g 21 15 -0.71398
h 21 15 1.86411
g 21 16 0.37481
h 21 16 1.33946
g 21 17 0.79361
h 21 17 -2.01164
g 21 18 -0.58515
h 21 18 -1.82303
g 21 19 -0.95551
h 21 19 -0.94138
g 21 20 -1.07909
h 21 20 0.99176
g 21 21 -1.31293
h 21 21 2.49249
g 22 0 0.76846
g 22 1 3.67351
h 22 1 -1.30504
g 22 2 1.23884
h 22 2 -0.93739
g 22 3 -3.57814
h 22 3 -0.70237
g 22 4 -2.2402
h 22 4 0.1754
g 22 5 0.20884
h 22 5 1.0684
g 22 6 0.62894
h 22 6 -0.54591
g 22 7 -0.49189
h 22 7 -0.76441
g 22 8 -0.7695
h 22 8 -0.03454
g 22 9 1.02594
h 22 9 1.40217
g 22 10 -1.74758
h 22 10 2.45054
g 22 11 -1.44326
h 22 11 2.67155
g 22 12 1.15662
h 22 12 -0.85018
g 22 13 1.73269
h 22 13 -1.77382
g 22 14 0.88763
h 22 14 -0.364
g 22 15 -0.67239
h 22 15 -2.33537
g 22 16 -2.07135
h 22 16 -1.01589
g 22 17 -0.56819
h 22 17 0.70301
g 22 18 0.49272
h 22 18 0.97946
g 22 19 0.72389
h 22 19 1.95997
g 22 20 1.06311
h 22 20 -0.66098
g 22 21 0.25423
h 22 21 -1.66637
g 22 22 1.31339
h 22 22 -0.08704
g 23 0 1.82737
g 23 1 -4.83325
h 23 1 -0.57099
g 23 2 -2.83467
h 23 2 -1.05252
g 23 3 2.95243
h 23 3 1.33027
g 23 4 1.93658
h 23 4 0.68492
g 23 5 -1.1008
h 23 5 0.63581
g 23 6 -0.56904
h 23 6 1.53266
g 23 7 0.36826
h 23 7 -0.27888
g 23 8 1.65085
h 23 8 -0.19788
g 23 9 -1.31733
h 23 9 -1.5739
g 23 10 -1.39317
h 23 10 -0.42267
g 23 11 1.2282
h 23 11 -1.75845
g 23 12 0.09377
h 23 12 1.4849
g 23 13 -1.28632
h 23 13 0.50801
g 23 14 -1.80374
h 23 14 0.14003
g 23 15 1.51852
h 23 15 0.52361
g 23 16 1.65424
h 23 16 0.68055
g 23 17 0.96964
h 23 17 1.8175
g 23 18 1.06748
h 23 18 0.46905
g 23 19 -0.88174
h 23 19 -1.40119
g 23 20 0.21715
h 23 20 -1.2315
g 23 21 -1.41702
h 23 21 -0.15995
g 23 22 -1.07414
h 23 22 2.52055
g 23 23 0.95738
h 23 23 1.01189
g 24 0 -1.52494
g 24 1 3.06541
h 24 1 1.96649
g 24 2 1.80458
h 24 2 0.64206
g 24 3 -1.41966
h 24 3 -2.61935
g 24 4 -1.0946
h 24 4 -2.78365
g 24 5 -0.04909
h 24 5 -1.60247
g 24 6 -0.36367
h 24 6 -0.63146
g 24 7 -0.98439
h 24 7 -0.27568
g 24 8 -0.84206
h 24 8 0.28934
g 24 9 0.93618
h 24 9 1.37579
g 24 10 2.75796
h 24 10 -1.07172
g 24 11 -1.16308
h 24 11 0.34252
g 24 12 -1.60305
h 24 12 0.5774
g 24 13 1.11522
h 24 13 -0.60844
g 24 14 2.18714
h 24 14 -0.80904
g 24 15 -0.23413
h 24 15 0.55028
g 24 16 -1.25578
h 24 16 -1.66674
g 24 17 -2.08189
h 24 17 -2.11517
g 24 18 -1.69004
h 24 18 -1.21424
g 24 19 -1.16096
h 24 19 0.41997
g 24 20 -0.39159
h 24 20 1.96985
g 24 21 0.46522
h 24 21 0.10546
g 24 22 1.70346
h 24 22 -3.06022
g 24 23 1.64567
h 24 23 -1.43147
g 24 24 1.85926
h 24 24 -0.02102
g 25 0 1.25929
g 25 1 0.30123
h 25 1 -0.593
g 25 2 -1.34128
h 25 2 -0.2454
g 25 3 -0.67798
h 25 3 0.01488
g 25 4 2.80681
h 25 4 0.03753
g 25 5 1.39871
h 25 5 0.48791
g 25 6 -0.14989
h 25 6 -0.07828
g 25 7 0.14507
h 25 7 1.69806
g 25 8 -0.49408
h 25 8 0.86627
g 25 9 0.17954
h 25 9 -0.40205
g 25 10 -0.41412
h 25 10 -0.10653
g 25 11 -0.12692
h 25 11 0.85286
g 25 12 0.06837
h 25 12 -1.15943
g 25 13 -0.83066
h 25 13 -0.09533
g 25 14 -2.23756
h 25 14 0.55226
g 25 15 -2.36646
h 25 15 -0.46309
g 25 16 1.35627
h 25 16 2.34497
g 25 17 2.56043
h 25 17 1.6953
g 25 18 0.8697
h 25 18 1.27321
g 25 19 1.22877
h 25 19 0.43674
g 25 20 -1.30292
h 25 20 -2.87971
g 25 21 -0.91607
h 25 21 -1.00145
g 25 22 -0.26306
h 25 22 1.36091
g 25 23 -2.28372
h 25 23 1.33298
g 25 24 -0.23442
h 25 24 0.60046
g 25 25 -0.21208
h 25 25 -1.72881
g 26 0 -0.65702
g 26 1 -0.32241
h 26 1 -0.7678
g 26 2 2.23185
h 26 2 0.69589
g 26 3 1.01259
h 26 3 1.4635
g 26 4 -2.79659
h 26 4 0.44326
g 26 5 -0.57494
h 26 5 0.03052
g 26 6 0.18022
h 26 6 -0.47353
g 26 7 -0.16528
h 26 7 -1.68272
g 26 8 -0.55029
h 26 8 -2.64202
g 26 9 -2.38183
h 26 9 -0.81964
g 26 10 -1.67365
h 26 10 1.91878
g 26 11 2.41435
h 26 11 -0.53748
g 26 12 1.07985
h 26 12 0.0317
g 26 13 0.04637
h 26 13 0.28241
g 26 14 1.08344
h 26 14 -0.09505
g 26 15 3.62048
h 26 15 -1.7166
g 26 16 0.04386
h 26 16 -0.68068
g 26 17 -0.82567
h 26 17 -0.108
g 26 18 0.26827
h 26 18 -0.97506
g 26 19 -1.1302
h 26 19 -1.16524
g 26 20 -0.45616
h 26 20 -0.79117
g 26 21 -0.00034
h 26 21 -0.0613
g 26 22 0.76886
h 26 22 -0.05572
g 26 23 1.65609
h 26 23 -0.79865
g 26 24 1.5085
h 26 24 0.17003
g 26 25 2.51149
h 26 25 0.74489
g 26 26 0.04162
h 26 26 -1.46023
g 27 0 0.73786
g 27 1 -0.08855
h 27 1 1.19355
g 27 2 -2.15711
h 27 2 -1.69105
g 27 3 0.24647
h 27 3 -0.79668
g 27 4 0.22625
h 27 4 0.18816
g 27 5 0.69303
h 27 5 -0.71548
g 27 6 0.49392
h 27 6 -0.84482
g 27 7 0.87845
h 27 7 0.17356
g 27 8 1.75956
h 27 8 2.12862
g 27 9 0.43072
h 27 9 1.25085
g 27 10 -0.67673
h 27 10 -1.29987
g 27 11 -1.88545
h 27 11 -1.55581
g 27 12 1.28321
h 27 12 0.45246
g 27 13 1.26393
h 27 13 0.62944
g 27 14 -0.28354
h 27 14 0.38992
g 27 15 -1.98309
h 27 15 0.76884
g 27 16 -2.35488
h 27 16 0.15114
g 27 17 -1.95059
h 27 17 0.89348
g 27 18 -0.58086
h 27 18 0.47006
g 27 19 -0.70904
h 27 19 2.78327
g 27 20 0.74532
h 27 20 2.40338
g 27 21 -0.05053
h 27 21 -2.39141
g 27 22 -0.37671
h 27 22 -2.39564
g 27 23 -0.02238
h 27 23 -0.92098
g 27 24 -2.84055
h 27 24 1.75157
g 27 25 -2.18994
h 27 25 0.73283
g 27 26 -0.21686
h 27 26 -0.75733
g 27 27 0.27656
h 27 27 -2.00346
g 28 0 -0.98237
g 28 1 0.60265
h 28 1 -0.24408
g 28 2 1.13821
h 28 2 0.26119
g 28 3 1.29569
h 28 3 -0.83226
g 28 4 1.23138
h 28 4 -0.45025
g 28 5 -1.32403
h 28 5 -0.5907
g 28 6 0.45351
h 28 6 0.5923
g 28 7 0.29274
h 28 7 0.09286
g 28 8 -1.04609
h 28 8 -0.46995
g 28 9 1.61117
h 28 9 -1.17865
g 28 10 1.73308
h 28 10 0.40559
g 28 11 -1.57993
h 28 11 2.29807
g 28 12 -1.69431
h 28 12 -0.04261
g 28 13 -0.99098
h 28 13 -0.81046
g 28 14 -0.89832
h 28 14 -0.43021
g 28 15 1.63411
h 28 15 0.08375
g 28 16 3.16818
h 28 16 -0.53242
g 28 17 1.04649
h 28 17 -2.38692
g 28 18 0.1947
h 28 18 -0.19068
g 28 19 2.29116
h 28 19 -1.77889
g 28 20 1.18202
h 28 20 -1.62148
g 28 21 1.10806
h 28 21 1.56428
g 28 22 1.78664
h 28 22 1.30671
g 28 23 0.74349
h 28 23 1.43435
g 28 24 1.58162
h 28 24 -0.29212
g 28 25 1.82248
h 28 25 -1.01269
g 28 26 0.94797
h 28 26 3.64538
g 28 27 -1.35655
h 28 27 1.64799
g 28 28 -0.53633
h 28 28 -0.33737
g 29 0 0.06227
g 29 1 -1.12984
h 29 1 -0.11335
g 29 2 -0.60316
h 29 2 3.14308
g 29 3 -1.57082
h 29 3 0.25671
g 29 4 1.23664
h 29 4 -0.29586
g 29 5 1.03712
h 29 5 1.17284
g 29 6 -2.06114
h 29 6 -0.41388
g 29 7 -1.91064
h 29 7 -0.56978
g 29 8 -1.02127
h 29 8 -0.40511
g 29 9 -0.19067
h 29 9 1.6964
g 29 10 0.52861
h 29 10 1.66468
g 29 11 0.55482
h 29 11 -0.67906
g 29 12 -1.55065
h 29 12 -1.20401
g 29 13 0.72503
h 29 13 0.66539
g 29 14 0.6701
h 29 14 1.45972
g 29 15 -1.23108
h 29 15 -0.24109
g 29 16 -2.19042
h 29 16 -0.13728
g 29 17 -0.05156
h 29 17 0.86403
g 29 18 -0.14456
h 29 18 0.86939
g 29 19 -1.66855
h 29 19 -0.90062
g 29 20 -2.20666
h 29 20 0.82958
g 29 21 -1.80173
h 29 21 2.34154
g 29 22 0.21949
h 29 22 0.27472
g 29 23 0.20515
h 29 23 -1.1909
g 29 24 1.79193
h 29 24 -0.06313
g 29 25 -1.49674
h 29 25 -0.76566
g 29 26 -1.37301
h 29 26 -0.74713
g 29 27 1.01438
h 29 27 -0.18294
g 29 28 -0.55805
h 29 28 -1.69133
g 29 29 -0.45342
h 29 29 -0.1887
g 30 0 -0.62934
g 30 1 0.2805
h 30 1 0.0092
g 30 2 0.06159
h 30 2 -1.94493
g 30 3 -0.13657
h 30 3 0.41067
g 30 4 -1.0982
h 30 4 -0.06973
g 30 5 -0.01892
h 30 5 -0.68825
g 30 6 -0.1506
h 30 6 -0.76702
g 30 7 1.16229
h 30 7 -0.57703
g 30 8 1.92567
h 30 8 -0.75122
g 30 9 -1.6801
h 30 9 -1.52992
g 30 10 -1.98447
h 30 10 -1.58789
g 30 11 0.51704
h 30 11 -0.31296
g 30 12 1.63703
h 30 12 1.8003
g 30 13 -0.5232
h 30 13 -0.35066
g 30 14 0.08542
h 30 14 -1.98694
g 30 15 0.40991
h 30 15 -1.24205
g 30 16 1.63404
h 30 16 1.1895
g 30 17 1.11905
h 30 17 1.06695
g 30 18 -0.01135
h 30 18 -1.60579
g 30 19 0.34598
h 30 19 -0.10874
g 30 20 3.54907
h 30 20 -0.37219
g 30 21 0.95676
h 30 21 -0.57605
g 30 22 0.73627
h 30 22 1.37954
g 30 23 -0.02
h 30 23 3.33554
g 30 24 -1.34569
h 30 24 1.85129
g 30 25 0.86504
h 30 25 2.07666
g 30 26 0.2949
h 30 26 -0.70059
g 30 27 0.43978
h 30 27 -0.52113
g 30 28 -0.4837
h 30 28 1.74116
g 30 29 -0.75094
h 30 29 0.99801
g 30 30 1.73951
h 30 30 0.77373
g 31 0 2.01547
g 31 1 0.39213
h 31 1 -1.98435
g 31 2 -0.91218
h 31 2 -2.37284
g 31 3 0.43548
h 31 3 0.90217
g 31 4 -0.83268
h 31 4 -0.48042
g 31 5 1.77788
h 31 5 -1.101
g 31 6 3.37542
h 31 6 0.43528
g 31 7 -0.49469
h 31 7 -0.39417
g 31 8 -1.54648
h 31 8 -0.38874
g 31 9 0.16263
h 31 9 -0.04967
g 31 10 -0.32513
h 31 10 0.41747
g 31 11 0.1926
h 31 11 0.50108
g 31 12 1.04283
h 31 12 0.75488
g 31 13 -0.3034
h 31 13 -0.12257
g 31 14 -0.45909
h 31 14 0.23265
g 31 15 0.47304
h 31 15 1.50521
g 31 16 -2.69932
h 31 16 -0.28264
g 31 17 -2.57189
h 31 17 -0.56242
g 31 18 -0.6968
h 31 18 0.99743
g 31 19 -0.35951
h 31 19 0.73758
g 31 20 -1.92384
h 31 20 -0.77803
g 31 21 -0.31975
h 31 21 -1.10916
g 31 22 -1.81323
h 31 22 -2.21844
g 31 23 -0.45155
h 31 23 -1.39667
g 31 24 -1.11671
h 31 24 -1.42382
g 31 25 -0.00288
h 31 25 -0.2051
g 31 26 1.29369
h 31 26 1.58475
g 31 27 1.08165
h 31 27 0.85803
g 31 28 0.53963
h 31 28 -1.84157
g 31 29 1.62041
h 31 29 -2.66995
g 31 30 -0.44052
h 31 30 -1.3581
g 31 31 -1.25369
h 31 31 1.25588
g 32 0 -0.92111
g 32 1 0.1872
h 32 1 1.7373
g 32 2 0.55544
h 32 2 2.98566
g 32 3 0.25495
h 32 3 -2.51261
g 32 4 1.5989
h 32 4 0.13175
g 32 5 -1.27895
h 32 5 1.14278
g 32 6 -2.06059
h 32 6 0.34405
g 32 7 -0.45339
h 32 7 0.98645
g 32 8 -0.039
h 32 8 0.61724
g 32 9 2.05203
h 32 9 -0.10617
g 32 10 1.27051
h 32 10 -0.8697
g 32 11 -1.42985
h 32 11 -0.35513
g 32 12 -1.59113
h 32 12 -0.43338
g 32 13 -0.84872
h 32 13 0.96941
g 32 14 -1.03587
h 32 14 0.46169
g 32 15 -1.81674
h 32 15 -1.02396
g 32 16 1.80361
h 32 16 -1.26627
g 32 17 4.51447
h 32 17 -1.07915
g 32 18 1.60764
h 32 18 0.10099
g 32 19 0.49001
h 32 19 -1.2579
g 32 20 0.27036
h 32 20 0.78066
g 32 21 3.06479
h 32 21 0.30074
g 32 22 0.87529
h 32 22 1.56376
g 32 23 0.23127
h 32 23 1.10121
g 32 24 1.69246
h 32 24 1.39942
g 32 25 -0.48007
h 32 25 -0.67057
g 32 26 -1.21009
h 32 26 0.97548
g 32 27 -0.97529
h 32 27 0.07796
g 32 28 -0.10898
h 32 28 1.03174
g 32 29 0.5858
h 32 29 1.56846
g 32 30 -1.25602
h 32 30 -0.41318
g 32 31 1.70738
h 32 31 0.74239
g 32 32 0.86722
h 32 32 1.39011
g 33 0 0.10745
g 33 1 -0.75039
h 33 1 0.94885
g 33 2 -0.87253
h 33 2 -0.72181
g 33 3 -0.59822
h 33 3 0.56284
g 33 4 0.84229
h 33 4 1.23304
g 33 5 -1.10972
h 33 5 -1.08389
g 33 6 0.58817
h 33 6 -2.35321
g 33 7 2.94769
h 33 7 -0.41791
g 33 8 -0.24994
h 33 8 -0.66529
g 33 9 -1.52507
h 33 9 -0.18516
g 33 10 -0.58781
h 33 10 0.56057
g 33 11 -0.82866
h 33 11 0.06276
g 33 12 -0.13228
h 33 12 -1.46991
g 33 13 1.76442
h 33 13 -1.48254
g 33 14 2.15582
h 33 14 0.39735
g 33 15 2.03459
h 33 15 0.61535
g 33 16 1.8283
h 33 16 0.51578
g 33 17 -2.89236
h 33 17 0.49692
g 33 18 -3.51169
h 33 18 0.19557
g 33 19 -0.79587
h 33 19 0.19389
g 33 20 1.41616
h 33 20 1.60335
g 33 21 -2.20909
h 33 21 0.92147
g 33 22 0.36576
h 33 22 1.09171
g 33 23 -2.16909
h 33 23 -0.03185
g 33 24 -0.92575
h 33 24 -1.37013
g 33 25 -0.46188
h 33 25 -1.61853
g 33 26 -0.67706
h 33 26 -1.6116
g 33 27 1.11056
h 33 27 2.5134
g 33 28 -0.6453
h 33 28 1.40717
g 33 29 1.25802
h 33 29 0.022
g 33 30 2.53264
h 33 30 -0.58766
g 33 31 -0.17355
h 33 31 -1.70274
g 33 32 -0.27835
h 33 32 -1.84973
g 33 33 -0.88709
h 33 33 0.10865
g 34 0 -0.8579
g 34 1 0.21066
h 34 1 -2.98752
g 34 2 2.52018
h 34 2 -0.13555
g 34 3 -0.70717
h 34 3 2.17909
g 34 4 -2.79495
h 34 4 -3.04625
g 34 5 2.05676
h 34 5 -0.77109
g 34 6 -0.24531
h 34 6 1.76097
g 34 7 -1.03759
h 34 7 -0.74805
g 34 8 0.83546
h 34 8 -0.65102
g 34 9 -0.73675
h 34 9 -0.06897
g 34 10 -0.61222
h 34 10 0.60588
g 34 11 2.20717
h 34 11 -0.64533
g 34 12 1.40569
h 34 12 0.92894
g 34 13 -1.13026
h 34 13 1.50819
g 34 14 -1.10788
h 34 14 0.77496
g 34 15 -1.92586
h 34 15 -0.32212
g 34 16 -5.31125
h 34 16 -0.85709
g 34 17 -0.90576
h 34 17 1.12394
g 34 18 4.10161
h 34 18 0.55281
g 34 19 2.36693
h 34 19 -0.37211
g 34 20 -0.10854
h 34 20 -2.30255
g 34 21 -0.67486
h 34 21 -0.79156
g 34 22 0.3081
h 34 22 -1.44742
g 34 23 1.31649
h 34 23 0.09423
g 34 24 -1.3892
h 34 24 0.93831
g 34 25 0.24891
h 34 25 0.43331
g 34 26 1.08298
h 34 26 -0.93401
g 34 27 0.03296
h 34 27 -1.83637
g 34 28 0.11425
h 34 28 -0.26144
g 34 29 -0.82986
h 34 29 0.81158
g 34 30 -1.11944
h 34 30 0.28751
g 34 31 0.98138
